// SpatialAnalyzer SA 2023.1.0525.4 ( x64 )  
// Punkte relativ zum Koordiantensystem '2023019::MUSE'
// 68.26% Vertrauensbereich (1.0 sigma)
// UNCERTAINTY: U-x,  U-y,  U-z
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Collection,  Group,  Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [HighTol-x],  [LowTol-x],  [HighTol-y],  [LowTol-y],  [HighTol-z],  [LowTol-z],  [HighTol-mag],  [LowTol-mag],  [U-x],  [U-y],  [U-z],  [U-mag],  [W-x],  [W-y],  [W-z],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

2023019,  Positioniere Instr.1,  PIM1_9,  -2252.373270,  585.615847,  -1317.473697,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.022690,  0.024573,  0.022482,  0.040301,  ,  ,  ,  01/19/23 08:09:52,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.028063 mm,  Weather:T=18.4C,P=969.6hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000151 mm, h = 0.000173, v = 0.000266 deg. Level Compensation OFF
2023019,  Gestell ST4,  H19,  356.465849,  -1397.521477,  242.059379,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013268,  0.013516,  0.013902,  0.023494,  ,  ,  ,  01/19/23 09:46:15,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007480 mm,  Weather:T=17.6C,P=969.6hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000158, v = 0.000087 deg. Level Compensation OFF
2023019,  Positioniere Instr.1*,  PIM1_11,  -1819.199384,  316.466629,  -1548.626124,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.019294,  0.019371,  0.017714,  0.032577,  ,  ,  ,  01/19/23 10:00:59,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013833 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000160, v = 0.000117 deg. Level Compensation OFF
2023019,  Positioniere Instr.1*,  PIM1_4,  3277.003802,  519.306505,  4013.377379,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.019471,  0.022022,  0.021663,  0.036516,  ,  ,  ,  01/19/23 10:01:55,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.036923 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000140 mm, h = 0.000404, v = 0.000235 deg. Level Compensation OFF
2023019,  Positioniere Instr.1*,  PIM1_6,  1527.904024,  390.628441,  3661.176265,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014405,  0.013633,  0.013851,  0.024192,  ,  ,  ,  01/19/23 10:02:22,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.021590 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000277 mm, h = 0.000332, v = 0.000293 deg. Level Compensation OFF
2023019,  Positioniere Instr.1*,  PIM1_7,  -1372.815782,  428.639599,  3426.218133,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.006807,  0.006605,  0.009845,  0.013671,  ,  ,  ,  01/19/23 10:02:41,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006191 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000131 mm, h = 0.000228, v = 0.000187 deg. Level Compensation OFF
2023019,  Positioniere Instr.1*,  PIM1_8,  -5931.261660,  425.190826,  3145.977347,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.020480,  0.024632,  0.024554,  0.040362,  ,  ,  ,  01/19/23 10:02:57,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.028689 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001132 mm, h = 0.000233, v = 0.000224 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-2,  -929.734450,  -443.326526,  301.279159,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010152,  0.010316,  0.012723,  0.019271,  ,  ,  ,  01/19/23 10:04:05,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.008629 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.004228 mm, h = 0.000204, v = 0.000056 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-3,  -555.337341,  -443.182258,  943.149687,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007681,  0.007893,  0.010877,  0.015479,  ,  ,  ,  01/19/23 10:04:11,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.008865 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.006427 mm, h = 0.000233, v = 0.000063 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-4,  -551.495386,  458.141699,  941.411535,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007606,  0.007676,  0.010908,  0.015354,  ,  ,  ,  01/19/23 10:04:19,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.003564 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001938 mm, h = 0.000083, v = 0.000082 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-5,  -921.025082,  458.061183,  311.966708,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010024,  0.010149,  0.012690,  0.019092,  ,  ,  ,  01/19/23 10:04:26,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.002997 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000709 mm, h = 0.000070, v = 0.000042 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-6,  -1280.978435,  -1271.334375,  -303.254341,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014417,  0.014536,  0.014917,  0.025331,  ,  ,  ,  01/19/23 10:04:54,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.020683 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.007851 mm, h = 0.000400, v = 0.000085 deg. Level Compensation OFF
2023019,  Panel12 ST5,  12-7,  -527.361687,  -1272.591787,  996.959987,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009467,  0.010885,  0.010938,  0.018104,  ,  ,  ,  01/19/23 10:05:05,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.022133 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.011095 mm, h = 0.000668, v = 0.000299 deg. Level Compensation OFF
2023019,  Panel11 ST5,  11-3,  -489.510792,  -1193.195060,  473.235845,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011143,  0.011766,  0.012614,  0.020536,  ,  ,  ,  01/19/23 10:06:27,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.020612 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.003875 mm, h = 0.000524, v = 0.000255 deg. Level Compensation OFF
2023019,  Panel11 ST5,  11-4,  -691.522366,  -1193.289427,  130.186667,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012336,  0.012732,  0.013587,  0.022336,  ,  ,  ,  01/19/23 10:06:33,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.034453 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.017243 mm, h = 0.000745, v = 0.000170 deg. Level Compensation OFF
2023019,  Panel11 ST5,  11-5,  -859.746888,  627.086745,  -245.440208,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012843,  0.012913,  0.014177,  0.023080,  ,  ,  ,  01/19/23 10:06:56,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.012544 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.006504 mm, h = 0.000193, v = 0.000135 deg. Level Compensation OFF
2023019,  Panel11 ST5,  11-6,  -861.963000,  -99.701585,  -244.383346,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012542,  0.012546,  0.014082,  0.022650,  ,  ,  ,  01/19/23 10:07:04,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.015593 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.008003 mm, h = 0.000264, v = 0.000136 deg. Level Compensation OFF
2023019,  Panel11 ST5,  11-7,  -863.999823,  -624.403319,  -243.435236,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012931,  0.013020,  0.014205,  0.023206,  ,  ,  ,  01/19/23 10:07:13,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.016657 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.005127 mm, h = 0.000240, v = 0.000249 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_1,  -254.270336,  478.934600,  571.650537,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009816,  0.009576,  0.012000,  0.018223,  ,  ,  ,  01/19/23 10:10:40,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.004430 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001318 mm, h = 0.000105, v = 0.000072 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_6,  -251.729891,  -483.920452,  573.690237,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009909,  0.009756,  0.012005,  0.018371,  ,  ,  ,  01/19/23 10:11:00,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.007202 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000364 mm, h = 0.000144, v = 0.000157 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_7,  -629.022319,  -484.528113,  -78.553844,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012104,  0.012162,  0.013749,  0.021988,  ,  ,  ,  01/19/23 10:11:10,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.007320 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000157 mm, h = 0.000118, v = 0.000123 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_8,  -671.950234,  -478.163560,  -146.704288,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012386,  0.012442,  0.013919,  0.022404,  ,  ,  ,  01/19/23 10:11:17,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.006212 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000183 mm, h = 0.000127, v = 0.000064 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_9,  -672.039125,  -397.326063,  -146.134545,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012310,  0.012346,  0.013895,  0.022294,  ,  ,  ,  01/19/23 10:11:25,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.006639 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001159 mm, h = 0.000088, v = 0.000119 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_10,  -671.370399,  415.049088,  -145.172088,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012251,  0.012272,  0.013877,  0.022210,  ,  ,  ,  01/19/23 10:11:46,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.007865 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001364 mm, h = 0.000146, v = 0.000100 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_11,  -671.297786,  481.323190,  -145.417123,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012303,  0.012338,  0.013892,  0.022285,  ,  ,  ,  01/19/23 10:11:55,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.007532 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000500 mm, h = 0.000135, v = 0.000106 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_12,  -624.741294,  479.472401,  -69.447847,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011978,  0.012010,  0.013702,  0.021805,  ,  ,  ,  01/19/23 10:12:07,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.006310 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000713 mm, h = 0.000079, v = 0.000124 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_2,  -209.137716,  476.944299,  654.121945,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009646,  0.009312,  0.011755,  0.017830,  ,  ,  ,  01/19/23 10:13:30,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.028995 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_3,  -209.029439,  410.282397,  655.308277,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009588,  0.009187,  0.011747,  0.017729,  ,  ,  ,  01/19/23 10:13:35,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.025426 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_4,  -209.719062,  -383.806257,  653.060723,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009643,  0.009306,  0.011758,  0.017828,  ,  ,  ,  01/19/23 10:13:43,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.019019 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
2023019,  Panel7 ST5,  PA7_5,  -208.879089,  -458.319458,  653.121333,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009716,  0.009459,  0.011765,  0.017953,  ,  ,  ,  01/19/23 10:13:50,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014721 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
2023019,  Gestell ST5,  H21,  -202.939571,  -1394.648768,  519.679139,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011955,  0.012480,  0.012883,  0.021556,  ,  ,  ,  01/19/23 10:14:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.008599 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000162, v = 0.000155 deg. Level Compensation OFF
2023019,  Gestell ST5,  H22,  -794.300152,  -1394.599286,  -496.469429,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.015423,  0.015453,  0.015542,  0.026800,  ,  ,  ,  01/19/23 10:15:25,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003220 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000058, v = 0.000027 deg. Level Compensation OFF
2023019,  Gestell ST5,  H7,  -515.449506,  -746.848221,  -353.478245,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013764,  0.013821,  0.014615,  0.024373,  ,  ,  ,  01/19/23 10:17:21,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.010935 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000174, v = 0.000145 deg. Level Compensation OFF
2023019,  Calorimeter ST5,  EC-4,  114.627558,  169.564174,  1865.796775,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009787,  0.005653,  0.006660,  0.013119,  ,  ,  ,  01/19/23 10:18:41,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005615 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000633 mm, h = 0.000150, v = 0.000235 deg. Level Compensation OFF
2023019,  Calorimeter ST5,  EC-7,  -76.870156,  170.159348,  1866.184760,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009041,  0.004880,  0.006388,  0.012098,  ,  ,  ,  01/19/23 10:18:49,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.005160 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000658 mm, h = 0.000217, v = 0.000209 deg. Level Compensation OFF
2023019,  Calorimeter ST5,  EC-3,  -175.886375,  -174.155330,  1836.066362,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.008454,  0.004958,  0.006572,  0.011800,  ,  ,  ,  01/19/23 10:19:18,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.005985 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001978 mm, h = 0.000276, v = 0.000222 deg. Level Compensation OFF
